customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
12534,5121.0,1,1082.32,2,1,4,214,Others
12942,5122.0,3,684.89,2,3,3,233,Others
17695,5122.0,2,1046.98,2,3,4,234,Others
15438,5122.0,1,176.87,2,1,1,211,Others
14885,5122.0,1,795.8799999999999,2,2,3,223,Others
15942,5124.0,1,323.64,2,2,2,222,Others
15776,5124.0,1,277.42,2,2,2,222,Others
17926,5124.0,2,386.92999999999995,2,2,2,222,Others
13414,5124.0,3,1465.4999999999998,2,3,4,234,Others
14143,5124.0,1,111.0,2,2,1,221,Others
16147,5124.0,1,357.5,2,2,2,222,Others
18064,5124.0,2,936.0,2,3,3,233,Others
15149,5124.0,1,497.8,2,1,3,213,Others
15245,5125.0,3,2613.66,2,3,5,235,Big Spenders
12453,5125.0,1,694.6899999999999,2,1,3,213,Others
18268,5125.0,2,0.0,2,2,1,221,Others
15746,5125.0,2,297.48,2,2,2,222,Others
15639,5125.0,1,418.5200000000001,2,1,2,212,Others
12507,5125.0,4,1219.0099999999998,2,4,4,244,Others
15118,5125.0,1,302.4,2,2,2,222,Others
14002,5125.0,2,1112.6899999999996,2,3,4,234,Others
17931,5125.0,2,414.27,2,2,2,222,Others
17649,5125.0,2,828.6400000000001,2,3,3,233,Others
13420,5125.0,4,146.15,2,4,1,241,Others
12743,5125.0,2,543.2799999999999,2,3,3,233,Others
18151,5125.0,2,641.23,2,3,3,233,Others
15261,5126.0,1,282.98,2,2,2,222,Others
16447,5126.0,1,287.04999999999995,2,2,2,222,Others
16696,5126.0,4,666.3000000000001,2,4,3,243,Others
13730,5126.0,2,733.5799999999998,2,3,3,233,Others
13194,5126.0,1,80.06,2,1,1,211,Others
17693,5127.0,3,345.94,2,3,2,232,Others
13492,5127.0,3,1253.0400000000002,2,3,4,234,Others
15855,5127.0,5,706.1399999999998,2,4,3,243,Others
14692,5128.0,5,571.0000000000001,2,4,3,243,Others
15372,5128.0,1,2282.7999999999997,2,1,5,215,Big Spenders
17040,5128.0,1,465.45,2,1,2,212,Others
13296,5128.0,1,84.0,2,2,1,221,Others
14100,5128.0,1,190.70000000000002,2,1,1,211,Others
17935,5129.0,2,161.60000000000002,2,2,1,221,Others
13037,5129.0,3,885.8700000000001,2,3,3,233,Others
12916,5129.0,5,2903.0699999999993,2,4,5,245,Big Spenders
17312,5129.0,3,719.9000000000001,2,3,3,233,Others
16948,5129.0,3,538.86,2,3,3,233,Others
12763,5129.0,2,491.56000000000006,2,3,2,232,Others
12864,5129.0,1,135.6,2,1,1,211,Others
16305,5129.0,1,358.6199999999999,2,1,2,212,Others
13802,5129.0,6,4653.8099999999995,2,4,5,245,Big Spenders
16178,5129.0,1,189.89999999999998,2,1,1,211,Others
17265,5129.0,2,584.89,2,3,3,233,Others
18262,5131.0,1,158.96,2,1,1,211,Others
15704,5131.0,4,2237.84,2,4,5,245,Big Spenders
18146,5131.0,2,154.82999999999998,2,2,1,221,Others
16866,5131.0,3,207.15999999999997,2,3,1,231,Others
16654,5132.0,5,599.8299999999999,2,4,3,243,Others
17694,5132.0,1,276.08000000000004,2,2,2,222,Others
14259,5132.0,1,120.0,2,1,1,211,Others
17660,5132.0,1,196.46,2,1,1,211,Others
14400,5132.0,2,595.88,2,3,3,233,Others
15623,5132.0,1,296.23,2,2,2,222,Others
15108,5132.0,5,1390.7900000000002,2,4,4,244,Others
15802,5133.0,3,-1.25,2,3,1,231,Others
17962,5133.0,1,122.73999999999995,2,1,1,211,Others
12510,5133.0,2,939.99,2,3,3,233,Others
16807,5133.0,3,1111.75,2,3,4,234,Others
12521,5133.0,1,590.3399999999997,2,1,3,213,Others
17866,5133.0,2,381.8,2,2,2,222,Others
16112,5134.0,4,272.14,2,4,2,242,Others
14437,5134.0,2,58.629999999999995,2,2,1,221,Others
12840,5134.0,6,2856.7299999999996,2,4,5,245,Big Spenders
12468,5134.0,3,767.9400000000003,2,3,3,233,Others
12947,5134.0,11,1398.77,2,5,4,254,Others
14117,5134.0,1,85.44,2,2,1,221,Others
15713,5134.0,3,330.54999999999995,2,3,2,232,Others
17065,5134.0,1,-1.25,2,2,1,221,Others
12875,5134.0,2,343.2300000000001,2,2,2,222,Others
15369,5135.0,1,-1.25,2,2,1,221,Others
14758,5135.0,4,1540.9399999999998,2,4,4,244,Others
13564,5135.0,5,1250.05,2,4,4,244,Others
16398,5135.0,4,1600.1600000000008,2,4,4,244,Others
13821,5135.0,2,383.32000000000005,2,2,2,222,Others
17448,5135.0,1,-1.25,2,2,1,221,Others
13154,5135.0,1,-1.25,2,2,1,221,Others
12833,5136.0,1,406.18,2,1,2,212,Others
17984,5136.0,1,160.1999999999999,2,1,1,211,Others
16054,5136.0,1,906.7399999999999,2,2,3,223,Others
15716,5136.0,4,1106.8700000000003,2,4,4,244,Others
13967,5136.0,1,80.7,2,1,1,211,Others
17444,5138.0,3,2868.4199999999996,2,3,5,235,Big Spenders
14722,5138.0,1,188.53999999999996,2,1,1,211,Others
12815,5138.0,2,926.72,2,3,3,233,Others
14958,5138.0,3,495.67999999999995,2,3,3,233,Others
17948,5138.0,1,416.16,2,1,2,212,Others
15004,5138.0,1,1253.960000000001,2,1,4,214,Others
17440,5138.0,5,202.74999999999997,2,4,1,241,Others
17259,5139.0,2,594.9799999999998,2,3,3,233,Others
14847,5139.0,1,290.0,2,2,2,222,Others
12405,5139.0,1,1646.3900000000003,2,1,4,214,Others
15256,5139.0,1,98.45,2,2,1,221,Others
12653,5139.0,2,2341.2900000000004,2,3,5,235,Big Spenders
14891,5139.0,2,543.7800000000001,2,3,3,233,Others
14461,5139.0,3,2071.4799999999996,2,3,4,234,Others
12915,5139.0,2,448.25,2,2,2,222,Others
15402,5139.0,2,575.6700000000001,2,3,3,233,Others
16998,5140.0,6,313.25,2,4,2,242,Others
15795,5140.0,1,864.4099999999999,2,2,3,223,Others
18121,5140.0,2,668.2600000000001,2,3,3,233,Others
15895,5140.0,1,194.64999999999998,2,1,1,211,Others
13667,5140.0,1,393.93999999999977,2,1,2,212,Others
16450,5140.0,1,301.02,2,2,2,222,Others
14483,5140.0,2,126.20000000000002,2,2,1,221,Others
14267,5141.0,7,1240.2899999999997,2,5,4,254,Others
12669,5141.0,4,1603.1900000000003,2,4,4,244,Others
18193,5141.0,3,312.0399999999999,2,3,2,232,Others
14548,5141.0,2,652.8,2,3,3,233,Others
15045,5142.0,3,898.9000000000001,2,3,3,233,Others
18142,5142.0,4,1067.3400000000001,2,4,4,244,Others
15577,5142.0,3,256.7899999999999,2,3,2,232,Others
17337,5142.0,7,1945.6000000000026,2,5,4,254,Others
13745,5142.0,2,475.0200000000001,2,2,2,222,Others
13678,5142.0,1,680.0400000000001,2,1,3,213,Others
15265,5142.0,2,1470.3999999999999,2,3,4,234,Others
13675,5142.0,2,540.9399999999999,2,3,3,233,Others
12717,5142.0,3,875.5800000000003,2,3,3,233,Others
14552,5142.0,1,163.43000000000004,2,1,1,211,Others
13754,5142.0,2,276.96000000000004,2,2,2,222,Others
17787,5143.0,4,1859.5699999999988,2,4,4,244,Others
17126,5143.0,7,1215.1400000000003,2,5,4,254,Others
18024,5143.0,3,247.41999999999993,2,3,1,231,Others
14264,5145.0,3,309.87000000000006,2,3,2,232,Others
14104,5145.0,2,304.02,2,2,2,222,Others
15182,5145.0,2,605.45,2,3,3,233,Others
14016,5145.0,5,4447.0700000000015,2,4,5,245,Big Spenders
13338,5145.0,3,424.34,2,3,2,232,Others
13955,5145.0,2,345.64,2,2,2,222,Others
15920,5145.0,4,173.28999999999994,2,4,1,241,Others
16091,5145.0,2,330.78,2,2,2,222,Others
18037,5145.0,6,70.02,2,4,1,241,Others
12648,5145.0,1,313.2900000000001,2,2,2,222,Others
14905,5145.0,3,566.14,2,3,3,233,Others
13291,5146.0,1,374.65,2,1,2,212,Others
13302,5146.0,1,63.75,2,1,1,211,Others
13699,5146.0,1,320.1,2,2,2,222,Others
14021,5146.0,3,632.5000000000002,2,3,3,233,Others
12980,5146.0,12,7075.860000000001,2,5,5,255,Big Spenders
14459,5146.0,1,2002.6000000000004,2,1,4,214,Others
18072,5146.0,2,30.380000000000095,2,2,1,221,Others
16581,5146.0,2,84.48000000000002,2,2,1,221,Others
15512,5146.0,2,120.99999999999999,2,2,1,221,Others
18013,5146.0,2,190.69000000000003,2,2,1,221,Others
13583,5146.0,1,1326.4900000000002,2,1,4,214,Others
15889,5147.0,2,422.9199999999998,2,2,2,222,Others
17341,5147.0,3,780.5300000000002,2,3,3,233,Others
12450,5147.0,2,196.2,2,2,1,221,Others
15334,5147.0,3,376.76,2,3,2,232,Others
12977,5147.0,1,58.55,2,1,1,211,Others
14645,5147.0,2,824.4100000000001,2,3,3,233,Others
16829,5147.0,1,197.22,2,1,1,211,Others
13253,5147.0,2,2002.28,2,3,4,234,Others
16919,5147.0,11,3189.390000000002,2,5,5,255,Big Spenders
15646,5148.0,4,409.96000000000004,2,4,2,242,Others
18203,5148.0,1,167.29999999999998,2,1,1,211,Others
13085,5148.0,3,268.18,2,3,2,232,Others
16338,5148.0,1,210.66000000000003,2,1,1,211,Others
17046,5148.0,1,681.1399999999999,2,1,3,213,Others
16146,5148.0,3,716.55,2,3,3,233,Others
14352,5148.0,4,1052.44,2,4,4,244,Others
17464,5149.0,1,250.23999999999998,2,1,1,211,Others
16344,5149.0,1,107.10000000000001,2,2,1,221,Others
17765,5149.0,3,375.3699999999999,2,3,2,232,Others
13826,5149.0,2,154.82999999999998,2,2,1,221,Others
15349,5149.0,2,485.63999999999976,2,3,2,232,Others
14338,5149.0,4,540.1199999999999,2,4,3,243,Others
17899,5150.0,1,151.26999999999998,2,1,1,211,Others
13833,5150.0,1,374.14,2,1,2,212,Others
15007,5150.0,1,156.71,2,1,1,211,Others
17939,5150.0,1,72.94,2,1,1,211,Others
17105,5150.0,2,681.2699999999998,2,3,3,233,Others
17781,5150.0,2,304.71999999999997,2,2,2,222,Others
16498,5152.0,3,82.16,2,3,1,231,Others
17123,5152.0,1,376.5,2,1,2,212,Others
17505,5152.0,2,1137.1199999999994,2,3,4,234,Others
15483,5152.0,4,246.04000000000002,2,4,1,241,Others
12922,5152.0,1,527.1800000000001,2,1,3,213,Others
12424,5153.0,2,1827.3199999999997,2,3,4,234,Others
14803,5153.0,3,934.0300000000002,2,3,3,233,Others
15578,5153.0,1,125.30000000000001,2,1,1,211,Others
17891,5153.0,1,202.02000000000007,2,1,1,211,Others
16553,5154.0,14,6129.010000000001,2,5,5,255,Big Spenders
17408,5154.0,1,30.849999999999998,2,1,1,211,Others
17391,5154.0,2,600.0,2,3,3,233,Others
16801,5154.0,5,838.9499999999992,2,4,3,243,Others
15537,5154.0,1,110.99000000000001,2,2,1,221,Others
14327,5154.0,1,338.53,2,2,2,222,Others
13300,5155.0,2,348.37000000000006,2,2,2,222,Others
14481,5155.0,2,642.7099999999999,2,3,3,233,Others
17900,5155.0,4,14.999999999999993,2,4,1,241,Others
16545,5155.0,1,297.65999999999997,2,2,2,222,Others
16473,5155.0,4,325.18,2,4,2,242,Others
15146,5155.0,3,1299.2999999999997,2,3,4,234,Others
14351,5155.0,1,59.400000000000006,2,1,1,211,Others
13656,5155.0,2,568.8000000000001,2,3,3,233,Others
15976,5156.0,2,460.19999999999976,2,2,2,222,Others
12493,5156.0,3,475.31,2,3,2,232,Others
17110,5156.0,1,159.7,2,1,1,211,Others
17980,5156.0,3,806.7999999999998,2,3,3,233,Others
13453,5156.0,2,336.0,2,2,2,222,Others
12548,5157.0,1,85.19999999999999,2,2,1,221,Others
14795,5157.0,1,123.04999999999998,2,1,1,211,Others
15104,5157.0,3,981.5400000000001,2,3,4,234,Others
17969,5157.0,2,250.51000000000002,2,2,1,221,Others
15644,5157.0,4,998.6199999999998,2,4,4,244,Others
12809,5159.0,2,475.6,2,2,2,222,Others
15665,5159.0,2,2288.59,2,3,5,235,Big Spenders
17704,5159.0,2,842.4499999999999,2,3,3,233,Others
13856,5159.0,5,414.88,2,4,2,242,Others
15258,5159.0,2,606.4599999999999,2,3,3,233,Others
15130,5160.0,1,330.10999999999996,2,2,2,222,Others
15384,5160.0,3,624.8199999999999,2,3,3,233,Others
13929,5160.0,3,932.85,2,3,3,233,Others
16647,5160.0,2,215.46,2,2,1,221,Others
15379,5160.0,8,3663.839999999998,2,5,5,255,Big Spenders
17204,5160.0,9,1284.9099999999996,2,5,4,254,Others
14656,5160.0,2,305.00999999999993,2,2,2,222,Others
14584,5160.0,5,961.5499999999995,2,4,4,244,Others
17630,5160.0,2,493.6799999999999,2,3,2,232,Others
13937,5160.0,1,156.75,2,1,1,211,Others
16287,5160.0,1,170.58,2,1,1,211,Others
17709,5160.0,1,135.65000000000003,2,1,1,211,Others
17877,5161.0,1,220.61,2,1,1,211,Others
16214,5161.0,3,1038.0699999999997,2,3,4,234,Others
16247,5161.0,1,188.44,2,1,1,211,Others
14998,5161.0,2,432.56999999999994,2,2,2,222,Others
16114,5161.0,1,132.55,2,1,1,211,Others
14643,5161.0,3,1190.85,2,3,4,234,Others
15041,5161.0,1,182.61999999999998,2,1,1,211,Others
17960,5162.0,1,72.08000000000001,2,1,1,211,Others
15507,5162.0,1,488.79999999999995,2,1,2,212,Others
15412,5162.0,1,212.05,2,1,1,211,Others
13936,5162.0,2,464.52,2,2,2,222,Others
16526,5162.0,1,286.35999999999996,2,2,2,222,Others
15016,5163.0,1,167.64000000000001,2,1,1,211,Others
13343,5163.0,2,308.93000000000006,2,2,2,222,Others
16739,5163.0,2,306.43000000000006,2,2,2,222,Others
15825,5163.0,1,927.4999999999997,2,2,3,223,Others
15076,5163.0,1,860.4500000000003,2,2,3,223,Others
15700,5163.0,3,660.6199999999994,2,3,3,233,Others
18260,5163.0,8,2516.56,2,5,5,255,Big Spenders
15280,5163.0,1,122.56,2,1,1,211,Others
15921,5163.0,1,359.08,2,1,2,212,Others
15389,5163.0,1,780.0,2,2,3,223,Others
16320,5163.0,2,1024.44,2,3,4,234,Others
17897,5163.0,4,553.1900000000002,2,4,3,243,Others
13618,5164.0,1,250.94,2,2,2,222,Others
12837,5164.0,1,126.36000000000001,2,1,1,211,Others
17616,5164.0,3,571.2,2,3,3,233,Others
15535,5164.0,7,513.7700000000001,2,5,3,253,Others
16805,5164.0,2,484.3699999999997,2,3,2,232,Others
13568,5164.0,1,193.46000000000004,2,1,1,211,Others
16050,5164.0,1,159.86,2,1,1,211,Others
17879,5164.0,1,200.6,2,1,1,211,Others
15909,5164.0,1,211.14000000000001,2,1,1,211,Others
14162,5164.0,2,260.78000000000003,2,2,2,222,Others
13005,5164.0,3,461.25,2,3,2,232,Others
18062,5164.0,3,847.76,2,3,3,233,Others
16484,5164.0,3,373.46000000000004,2,3,2,232,Others
14491,5166.0,2,340.92999999999995,2,2,2,222,Others
15219,5167.0,1,322.55,2,2,2,222,Others
18168,5167.0,9,1115.0900000000001,2,5,4,254,Others
13951,5167.0,3,717.89,2,3,3,233,Others
17446,5167.0,2,111.54,2,2,1,221,Others
15585,5167.0,1,460.34000000000003,2,1,2,212,Others
14245,5167.0,5,1638.4699999999996,2,4,4,244,Others
16276,5167.0,1,921.0,2,2,3,223,Others
14037,5167.0,2,145.10000000000002,2,2,1,221,Others
16257,5167.0,1,71.95,2,1,1,211,Others
16644,5168.0,2,823.3399999999999,2,3,3,233,Others
17536,5168.0,1,76.5,2,1,1,211,Others
18165,5168.0,1,329.22,2,2,2,222,Others
14222,5168.0,1,674.2700000000001,2,1,3,213,Others
16461,5168.0,1,151.42,2,1,1,211,Others
15574,5168.0,4,685.52,2,4,3,243,Others
17179,5169.0,3,697.53,2,3,3,233,Others
13476,5169.0,4,1238.5099999999995,2,4,4,244,Others
15912,5169.0,2,262.62,2,2,2,222,Others
12818,5169.0,2,1499.6,2,3,4,234,Others
17749,5169.0,2,699.5999999999999,2,3,3,233,Others
17795,5170.0,2,416.20999999999987,1,2,2,122,Lost
15643,5170.0,6,628.4000000000001,1,4,3,143,Lost
13663,5170.0,1,187.07,1,1,1,111,Lost
14231,5170.0,5,793.78,1,4,3,143,Lost
12732,5170.0,1,236.2600000000001,1,1,1,111,Lost
14573,5170.0,13,1657.6900000000016,1,5,4,154,Lost
15069,5170.0,1,1098.1300000000006,1,1,4,114,Lost
13080,5170.0,1,86.52,1,2,1,121,Lost
17349,5170.0,1,107.75,1,2,1,121,Lost
18281,5171.0,1,76.82,1,1,1,111,Lost
14450,5171.0,3,459.3400000000001,1,3,2,132,Lost
14823,5171.0,3,312.57999999999976,1,3,2,132,Lost
13533,5173.0,3,324.78000000000003,1,3,2,132,Lost
17234,5173.0,1,152.79,1,1,1,111,Lost
16614,5173.0,1,484.40999999999997,1,1,2,112,Lost
13686,5173.0,1,70.75,1,1,1,111,Lost
15098,5173.0,5,361.70000000000005,1,4,2,142,Lost
15609,5173.0,2,265.53,1,2,2,122,Lost
16113,5174.0,1,159.25000000000003,1,1,1,111,Lost
12802,5174.0,2,409.03999999999996,1,2,2,122,Lost
13462,5174.0,2,143.25,1,2,1,121,Lost
13811,5174.0,4,591.75,1,4,3,143,Lost
13900,5174.0,3,743.9899999999998,1,3,3,133,Lost
15780,5174.0,3,446.90000000000003,1,3,2,132,Lost
14241,5174.0,1,225.29999999999998,1,1,1,111,Lost
16955,5175.0,5,491.27,1,4,2,142,Lost
16832,5175.0,3,194.25,1,3,1,131,Lost
14622,5175.0,1,304.74,1,2,2,122,Lost
17409,5175.0,2,827.8499999999998,1,3,3,133,Lost
12383,5175.0,6,1925.2899999999997,1,4,4,144,Lost
12891,5176.0,3,399.0,1,3,2,132,Lost
13395,5176.0,1,444.11999999999995,1,1,2,112,Lost
12868,5176.0,6,1659.540000000001,1,4,4,144,Lost
17874,5176.0,7,635.6200000000001,1,5,3,153,Lost
14375,5176.0,1,346.5099999999998,1,2,2,122,Lost
17987,5176.0,1,226.29000000000002,1,1,1,111,Lost
14867,5176.0,4,766.5699999999998,1,4,3,143,Lost
16763,5176.0,2,590.1800000000001,1,3,3,133,Lost
17124,5176.0,1,299.05,1,2,2,122,Lost
17854,5176.0,2,176.66,1,2,1,121,Lost
17707,5176.0,2,152.39999999999998,1,2,1,121,Lost
14625,5176.0,5,828.6800000000001,1,4,3,143,Lost
17026,5176.0,2,182.55,1,2,1,121,Lost
14542,5176.0,1,103.25000000000001,1,2,1,121,Lost
15386,5177.0,1,554.4,1,1,3,113,Lost
16849,5177.0,1,119.46999999999998,1,2,1,121,Lost
16611,5177.0,2,120.99000000000001,1,2,1,121,Lost
15852,5177.0,2,162.05,1,2,1,121,Lost
16520,5177.0,4,1031.4700000000005,1,4,4,144,Lost
14682,5178.0,2,52.0,1,2,1,121,Lost
16963,5178.0,1,108.45000000000002,1,2,1,121,Lost
14512,5178.0,2,263.02000000000004,1,2,2,122,Lost
16883,5178.0,2,269.15,1,2,2,122,Lost
13682,5178.0,1,59.5,1,1,1,111,Lost
17708,5178.0,2,292.43,1,2,2,122,Lost
15508,5180.0,6,1079.5900000000004,1,4,4,144,Lost
15405,5180.0,1,394.34000000000003,1,1,2,112,Lost
16117,5180.0,1,236.35,1,1,1,111,Lost
13294,5180.0,2,861.0399999999997,1,3,3,133,Lost
16230,5180.0,2,523.27,1,3,3,133,Lost
12601,5180.0,6,555.1600000000001,1,4,3,143,Lost
13885,5180.0,2,480.0000000000001,1,3,2,132,Lost
16967,5180.0,1,316.5,1,2,2,122,Lost
16659,5180.0,1,61.199999999999996,1,1,1,111,Lost
16449,5181.0,3,669.7700000000002,1,3,3,133,Lost
15658,5181.0,8,920.3799999999998,1,5,3,153,Lost
16529,5181.0,1,439.4799999999999,1,1,2,112,Lost
14453,5181.0,1,118.68,1,2,1,121,Lost
12590,5181.0,3,10385.240000000002,1,3,5,135,Big Spenders
15918,5181.0,2,332.83,1,2,2,122,Lost
17578,5181.0,2,337.5,1,2,2,122,Lost
17375,5181.0,4,363.7699999999999,1,4,2,142,Lost
14740,5182.0,4,1395.6099999999994,1,4,4,144,Lost
14377,5182.0,2,664.85,1,3,3,133,Lost
17820,5182.0,2,-22.25,1,2,1,121,Lost
13475,5182.0,4,1428.3200000000004,1,4,4,144,Lost
17472,5182.0,3,705.37,1,3,3,133,Lost
16424,5182.0,2,75.48,1,2,1,121,Lost
13062,5182.0,1,357.17999999999995,1,2,2,122,Lost
18231,5183.0,6,2034.4100000000017,1,4,4,144,Lost
16483,5183.0,1,136.54999999999998,1,1,1,111,Lost
12790,5183.0,1,320.82,1,2,2,122,Lost
16810,5183.0,2,262.34000000000003,1,2,2,122,Lost
13398,5183.0,1,436.30000000000007,1,1,2,112,Lost
17454,5183.0,4,501.7000000000003,1,4,3,143,Lost
18190,5183.0,3,259.1500000000001,1,3,2,132,Lost
13070,5183.0,1,208.5,1,1,1,111,Lost
16567,5185.0,2,1815.9500000000003,1,3,4,134,Lost
12426,5185.0,1,578.77,1,1,3,113,Lost
15897,5185.0,2,243.12999999999997,1,2,1,121,Lost
17051,5185.0,1,334.0399999999999,1,2,2,122,Lost
15925,5185.0,1,199.05,1,1,1,111,Lost
16889,5185.0,3,1541.3000000000004,1,3,4,134,Lost
17152,5185.0,4,1686.3000000000002,1,4,4,144,Lost
12999,5187.0,3,455.8799999999999,1,3,2,132,Lost
16034,5187.0,3,427.68,1,3,2,132,Lost
16323,5187.0,1,232.50000000000003,1,1,1,111,Lost
13135,5187.0,1,3096.0,1,1,5,115,Big Spenders
16275,5187.0,1,534.39,1,1,3,113,Lost
14280,5187.0,1,128.1,1,1,1,111,Lost
14828,5187.0,3,2470.58,1,3,5,135,Big Spenders
14816,5188.0,1,441.84999999999997,1,1,2,112,Lost
12547,5188.0,2,182.76,1,2,1,121,Lost
16838,5188.0,3,581.3399999999999,1,3,3,133,Lost
17550,5188.0,3,260.28000000000003,1,3,2,132,Lost
12974,5188.0,1,144.80000000000004,1,1,1,111,Lost
13659,5188.0,3,1526.8700000000008,1,3,4,134,Lost
16356,5188.0,4,207.23,1,4,1,141,Lost
14985,5189.0,2,333.30999999999983,1,2,2,122,Lost
17770,5189.0,5,1139.7099999999998,1,4,4,144,Lost
15729,5189.0,2,62.0,1,2,1,121,Lost
14009,5189.0,3,669.1699999999998,1,3,3,133,Lost
15882,5189.0,5,488.8999999999999,1,4,2,142,Lost
14705,5189.0,1,195.0,1,1,1,111,Lost
16448,5189.0,1,184.08999999999997,1,1,1,111,Lost
17955,5189.0,4,642.0,1,4,3,143,Lost
13479,5189.0,3,281.27,1,3,2,132,Lost
15042,5190.0,1,135.93,1,1,1,111,Lost
15314,5190.0,1,326.73,1,2,2,122,Lost
18202,5190.0,3,1354.5900000000004,1,3,4,134,Lost
13737,5191.0,1,346.87999999999994,1,2,2,122,Lost
17715,5191.0,1,480.0,1,1,2,112,Lost
13223,5191.0,2,182.39999999999998,1,2,1,121,Lost
14817,5191.0,2,1083.0199999999998,1,3,4,134,Lost
13339,5191.0,1,837.54,1,2,3,123,Lost
14195,5192.0,3,1375.98,1,3,4,134,Lost
15705,5192.0,1,143.10000000000002,1,1,1,111,Lost
15292,5192.0,1,179.54000000000002,1,1,1,111,Lost
17176,5192.0,1,301.33,1,2,2,122,Lost
13227,5192.0,1,281.95000000000005,1,2,2,122,Lost
14647,5192.0,1,232.52,1,1,1,111,Lost
15724,5192.0,3,205.25,1,3,1,131,Lost
16226,5194.0,3,241.43999999999997,1,3,1,131,Lost
18048,5194.0,2,193.17000000000004,1,2,1,121,Lost
13391,5194.0,1,67.8,1,1,1,111,Lost
13151,5194.0,2,1185.8300000000002,1,3,4,134,Lost
13243,5194.0,1,598.76,1,1,3,113,Lost
17455,5194.0,1,131.70000000000002,1,1,1,111,Lost
12353,5195.0,1,89.0,1,2,1,121,Lost
15648,5195.0,4,560.0,1,4,3,143,Lost
17245,5195.0,1,168.75,1,1,1,111,Lost
17871,5195.0,1,280.34000000000003,1,2,2,122,Lost
13762,5195.0,2,1.4210854715202004e-14,1,2,1,121,Lost
14620,5195.0,3,527.77,1,3,3,133,Lost
14896,5195.0,2,464.53000000000003,1,2,2,122,Lost
12897,5195.0,2,206.89999999999998,1,2,1,121,Lost
13887,5195.0,1,424.31000000000006,1,1,2,112,Lost
13572,5196.0,1,1421.3300000000002,1,1,4,114,Lost
12690,5196.0,1,385.41,1,1,2,112,Lost
13531,5196.0,2,456.45,1,2,2,122,Lost
16116,5196.0,2,665.6500000000001,1,3,3,133,Lost
17556,5196.0,1,157.89999999999998,1,1,1,111,Lost
18218,5197.0,4,664.28,1,4,3,143,Lost
13976,5197.0,1,367.66,1,1,2,112,Lost
14320,5197.0,3,344.11000000000007,1,3,2,132,Lost
17504,5197.0,10,2712.94,1,5,5,155,Big Spenders
14000,5197.0,2,644.09,1,3,3,133,Lost
14489,5198.0,1,441.77000000000004,1,1,2,112,Lost
14888,5198.0,1,368.18,1,1,2,112,Lost
15813,5198.0,2,1374.11,1,3,4,134,Lost
17263,5199.0,1,61.72000000000002,1,1,1,111,Lost
14689,5199.0,1,111.60000000000001,1,2,1,121,Lost
15333,5199.0,1,1121.3200000000002,1,1,4,114,Lost
12857,5201.0,2,1095.5,1,3,4,134,Lost
14873,5201.0,1,499.78000000000003,1,1,3,113,Lost
12770,5201.0,1,1489.2899999999997,1,1,4,114,Lost
14988,5202.0,1,364.47999999999996,1,1,2,112,Lost
12976,5202.0,1,797.4,1,2,3,123,Lost
13235,5202.0,2,1037.6199999999997,1,3,4,134,Lost
16943,5202.0,3,813.8499999999999,1,3,3,133,Lost
12625,5202.0,3,2621.1199999999985,1,3,5,135,Big Spenders
13837,5202.0,2,265.54,1,2,2,122,Lost
18133,5202.0,2,-756.0000000000001,1,2,1,121,Lost
16244,5202.0,2,1690.5300000000002,1,3,4,134,Lost
16006,5202.0,1,93.29,1,2,1,121,Lost
13952,5202.0,3,3566.911000000001,1,3,5,135,Big Spenders
17970,5202.0,1,557.29,1,1,3,113,Lost
13052,5203.0,1,338.95,1,2,2,122,Lost
14149,5203.0,3,299.87000000000006,1,3,2,132,Lost
17889,5203.0,2,203.86999999999995,1,2,1,121,Lost
14920,5203.0,2,961.3099999999997,1,3,4,134,Lost
15079,5203.0,5,901.2599999999999,1,4,3,143,Lost
16297,5203.0,4,258.55000000000007,1,4,2,142,Lost
15732,5203.0,2,292.52,1,2,2,122,Lost
14288,5203.0,2,413.25000000000006,1,2,2,122,Lost
13990,5204.0,1,546.68,1,1,3,113,Lost
17597,5204.0,1,2251.3499999999985,1,1,5,115,Big Spenders
16431,5204.0,3,638.6600000000002,1,3,3,133,Lost
16306,5204.0,9,595.07,1,5,3,153,Lost
15063,5204.0,1,358.19999999999993,1,1,2,112,Lost
15381,5204.0,2,613.6500000000001,1,3,3,133,Lost
12821,5205.0,1,91.02,1,2,1,121,Lost
14699,5205.0,1,109.13,1,2,1,121,Lost
12355,5205.0,1,455.79999999999995,1,1,2,112,Lost
12888,5205.0,4,313.77,1,4,2,142,Lost
18120,5205.0,1,122.2,1,1,1,111,Lost
16756,5205.0,1,230.70000000000005,1,1,1,111,Lost
14353,5206.0,1,102.0,1,2,1,121,Lost
14161,5206.0,3,1078.9199999999998,1,3,4,134,Lost
13642,5206.0,1,348.5199999999999,1,2,2,122,Lost
13561,5206.0,1,154.31999999999996,1,1,1,111,Lost
15092,5206.0,2,448.39000000000004,1,2,2,122,Lost
17174,5208.0,1,55.65,1,1,1,111,Lost
15552,5208.0,1,97.47000000000001,1,2,1,121,Lost
12414,5208.0,3,489.21,1,3,2,132,Lost
13723,5208.0,1,226.45,1,1,1,111,Lost
15668,5208.0,1,90.0,1,2,1,121,Lost
16319,5208.0,1,415.68,1,1,2,112,Lost
17548,5208.0,3,-141.47999999999996,1,3,1,131,Lost
18227,5208.0,1,93.75,1,2,1,121,Lost
